"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","TAVG","TMAX"
"USR0000COPA","OPAL MOUNTAIN CALIFORNIA, CA US","35.1542","-117.1756","987.6","2013",,,,"65.7","77.7"
"USR0000COPA","OPAL MOUNTAIN CALIFORNIA, CA US","35.1542","-117.1756","987.6","2014",,,,"67.1","78.6"
"USR0000COPA","OPAL MOUNTAIN CALIFORNIA, CA US","35.1542","-117.1756","987.6","2015",,,,"66.4","77.9"
"USR0000COPA","OPAL MOUNTAIN CALIFORNIA, CA US","35.1542","-117.1756","987.6","2016",,,,"65.9","76.9"
"US1CASR0043","YUCCA VALLEY 2.7 ENE, CA US","34.1295","-116.3877","992.7","2015",,"4.11",,,
"US1CASR0001","APPLE VALLEY 2.6 SSW, CA US","34.4957","-117.2353","878.1","2010",,"15.76",,,
"USC00043937","HESPERIA 2 E, CA US","34.4206","-117.2661","931.2","2011",,"7.15","5.5","60.4","73.5"
"USC00043937","HESPERIA 2 E, CA US","34.4206","-117.2661","931.2","2012",,"3.29","1.3","63.9","77.9"
"USC00043937","HESPERIA 2 E, CA US","34.4206","-117.2661","931.2","2013",,"2.57","3.5","62.9","77.0"
"USC00043937","HESPERIA 2 E, CA US","34.4206","-117.2661","931.2","2014",,"3.47","0.4","65.0","78.9"
"USC00043937","HESPERIA 2 E, CA US","34.4206","-117.2661","931.2","2015",,"4.37","0.0","63.9","77.3"
"USC00040741","BIG BEAR LAKE, CA US","34.243","-116.917","2058.3","2010",,"43.59","67.1","47.2","61.2"
"USC00040741","BIG BEAR LAKE, CA US","34.243","-116.917","2058.3","2011",,"18.20","91.9","47.8","62.5"
"USC00040741","BIG BEAR LAKE, CA US","34.243","-116.917","2058.3","2012",,"11.68","58.5","49.4","64.4"
"USC00040741","BIG BEAR LAKE, CA US","34.243","-116.917","2058.3","2013",,"10.80","54.3","48.6","63.6"
"USC00040741","BIG BEAR LAKE, CA US","34.243","-116.917","2058.3","2014",,"18.49","31.1","50.3","63.6"
"USC00040741","BIG BEAR LAKE, CA US","34.243","-116.917","2058.3","2015",,"11.87","29.8","49.1","62.0"
"USC00040741","BIG BEAR LAKE, CA US","34.243","-116.917","2058.3","2016",,"21.96","58.4","49.5","62.8"
"US1CASR0002","HESPERIA 2.1 E, CA US","34.4199","-117.2647","933.3","2013",,"2.55",,,
"US1CASR0002","HESPERIA 2.1 E, CA US","34.4199","-117.2647","933.3","2014",,"3.46",,,
"US1CASR0002","HESPERIA 2.1 E, CA US","34.4199","-117.2647","933.3","2015",,"4.37",,,
"US1CASR0046","JOSHUA TREE 0.0 ESE, CA US","34.1269","-116.3175","878.7","2015",,"4.77",,,
"US1CASR0046","JOSHUA TREE 0.0 ESE, CA US","34.1269","-116.3175","878.7","2016",,"7.11",,,
"US1CASR0003","WRIGHTWOOD 1.2 WNW, CA US","34.3651","-117.6511","1873.9","2014",,"16.57",,,
"US1CASR0003","WRIGHTWOOD 1.2 WNW, CA US","34.3651","-117.6511","1873.9","2015",,"14.44",,,
"US1CASR0004","UPLAND 0.5 ESE, CA US","34.1151","-117.6498","431.3","2011",,"13.27",,,
"US1CASR0004","UPLAND 0.5 ESE, CA US","34.1151","-117.6498","431.3","2013",,"5.37",,,
"US1CASR0004","UPLAND 0.5 ESE, CA US","34.1151","-117.6498","431.3","2014",,"10.08",,,
"US1CASR0004","UPLAND 0.5 ESE, CA US","34.1151","-117.6498","431.3","2015",,"9.42",,,
"USC00049035","TRONA, CA US","35.7636","-117.3908","516.6","2010",,"7.07","0.0","67.0","80.8"
"USC00049035","TRONA, CA US","35.7636","-117.3908","516.6","2011",,"1.70","0.0","66.2","80.6"
"USC00049035","TRONA, CA US","35.7636","-117.3908","516.6","2012",,"1.35","0.0","68.7","83.6"
"USC00049035","TRONA, CA US","35.7636","-117.3908","516.6","2013",,"1.34","0.0",,"82.0"
"USC00049035","TRONA, CA US","35.7636","-117.3908","516.6","2014",,"2.62","0.0",,"84.1"
"USC00049035","TRONA, CA US","35.7636","-117.3908","516.6","2015",,"3.18","0.0","68.6","82.8"
"USC00049035","TRONA, CA US","35.7636","-117.3908","516.6","2016",,"3.83","0.0","68.7","83.2"
"USR0000CELM","EL MIRAGE CALIFORNIA, CA US","34.6344","-117.5503","877.8","2010",,,,"61.2","77.4"
"USR0000CELM","EL MIRAGE CALIFORNIA, CA US","34.6344","-117.5503","877.8","2011",,,,"60.5","77.6"
"USR0000CELM","EL MIRAGE CALIFORNIA, CA US","34.6344","-117.5503","877.8","2012",,,,"63.5","81.0"
"USR0000CELM","EL MIRAGE CALIFORNIA, CA US","34.6344","-117.5503","877.8","2013",,,,"67.3","83.7"
"USR0000CELM","EL MIRAGE CALIFORNIA, CA US","34.6344","-117.5503","877.8","2014",,,,"73.3","89.2"
"USR0000CELM","EL MIRAGE CALIFORNIA, CA US","34.6344","-117.5503","877.8","2015",,,,,
"US1CASR0009","APPLE VALLEY 2.6 SE, CA US","34.5043","-117.1808","896.4","2010",,"14.31","0.0",,
"US1CASR0009","APPLE VALLEY 2.6 SE, CA US","34.5043","-117.1808","896.4","2011",,"3.67","2.2",,
"US1CASR0009","APPLE VALLEY 2.6 SE, CA US","34.5043","-117.1808","896.4","2012",,"3.62",,,
"US1CASR0009","APPLE VALLEY 2.6 SE, CA US","34.5043","-117.1808","896.4","2013",,"3.70","3.1",,
